datatime,ningjie_shuiliuliang_youxuanzhi,gaoya_geishuiliuliang_youxuanzhi,chuyangqi_tiaojiefa_weizhifankui,ranji_fuhe,qiji_fuhe,chuyangqi_rukou_yali,diya_qibao_yali_youxuanzhi,diya_zhuqiliuliang_youxuanzhi,gaoya_jianwenshui_liuliang,ranji_paiqi_wendu,diya_qibao_shuiwei_youxuanzhi
2024-03-01 15:49:36,201.76643,131.72212,60.136642,95.19349,0.334769,1.641856,0.429432,28.938433,12.157478,563.82227,-376.4899
2024-03-01 15:49:37,204.57413,131.97752,60.138943,95.375786,0.336769,1.642056,0.429632,28.957132,12.094778,563.80334,-371.41125
2024-03-01 15:49:38,203.49452,132.42293,60.150543,95.553986,0.336769,1.642056,0.429732,28.961832,12.168678,563.78436,-374.5128
2024-03-01 15:49:39,203.67722,132.31383,60.164345,95.29878,0.334769,1.642056,0.429832,28.961132,12.173378,563.76544,-370.36215
2024-03-01 15:49:40,203.38622,131.68523,60.129646,95.22178,0.332769,1.641256,0.430032,29.000532,12.089478,563.74646,-373.2391
2024-03-01 15:49:41,204.42981,131.85243,60.164345,94.930176,0.334769,1.641056,0.430232,28.968431,12.169178,563.74646,-370.37897
2024-03-01 15:49:42,202.50471,132.04843,60.113445,95.18938,0.336769,1.641856,0.430332,29.006832,12.126578,563.74646,-372.79712
2024-03-01 15:49:43,204.17561,131.46404,60.148247,95.120575,0.332769,1.642656,0.430532,29.008432,12.109578,563.74646,-371.29306
2024-03-01 15:49:44,204.62291,132.26903,60.157448,95.16508,0.332769,1.641956,0.430632,28.981133,12.175778,563.74646,-373.26935
2024-03-01 15:49:45,203.47011,132.43672,60.166748,95.37167,0.332769,1.640656,0.430732,28.991632,12.168879,563.76544,-371.93994
2024-03-01 15:49:46,202.42061,133.15552,60.17595,95.35147,0.334769,1.641756,0.430832,28.993532,12.200079,563.78436,-370.55637
2024-03-01 15:49:47,204.66661,133.31982,60.13205,95.310974,0.334769,1.643656,0.430932,28.984632,12.187079,563.80334,-371.45886
2024-03-01 15:49:48,202.70271,133.09883,60.13435,95.452675,0.332769,1.643756,0.431132,29.045832,12.163579,563.82227,-369.22772
2024-03-01 15:49:49,201.77281,132.54643,60.159748,95.40008,0.334769,1.642356,0.431332,28.976032,12.159779,563.86005,-368.1596
2024-03-01 15:49:50,203.26572,132.75493,60.13435,95.37168,0.334769,1.642056,0.431432,28.986631,12.124179,563.879,-365.745
2024-03-01 15:49:51,202.98341,132.56583,60.17595,95.28668,0.334769,1.641256,0.431632,29.020731,11.982779,563.91693,-369.43826
2024-03-01 15:49:52,203.46912,133.79143,60.159748,95.09628,0.334769,1.642456,0.431732,29.019732,11.905879,563.93585,-365.61203
2024-03-01 15:49:53,202.45552,134.72563,60.129646,94.89778,0.334769,1.643456,0.431932,29.00933,11.911479,563.97363,-369.70654
2024-03-01 15:49:54,201.45752,135.13544,60.141247,94.94638,0.334769,1.643156,0.432032,29.07513,11.900779,563.99255,-364.95544
2024-03-01 15:49:55,204.02911,135.00824,60.155148,94.87748,0.336769,1.641956,0.432132,29.07473,11.911879,564.01154,-368.55777
2024-03-01 15:49:56,203.70801,134.64433,60.12275,94.89778,0.334769,1.641456,0.432232,29.05853,11.905579,564.01154,-362.6854
2024-03-01 15:49:57,204.30891,134.37784,60.17365,95.31498,0.336769,1.641156,0.432432,29.073631,11.887678,564.03046,-366.09045
2024-03-01 15:49:58,202.64952,134.62984,60.18985,95.67148,0.334769,1.641256,0.432532,29.039532,11.873478,564.03046,-361.1916
2024-03-01 15:49:59,200.53023,134.41554,60.16905,95.545876,0.336769,1.641556,0.432632,29.095531,11.904578,564.0494,-365.76468
2024-03-01 15:50:00,200.56653,134.17644,60.152847,95.35548,0.336769,1.643056,0.432832,29.105932,11.871179,564.06836,-359.6713
2024-03-01 15:50:01,203.06844,133.64813,60.155148,95.28258,0.334769,1.643056,0.432932,29.074232,11.799679,564.0873,-364.6752
2024-03-01 15:50:02,204.08414,134.16763,60.145847,95.16508,0.334769,1.643956,0.433032,29.081032,11.821878,564.12506,-360.7249
2024-03-01 15:50:03,204.93153,134.95503,60.122746,95.28258,0.334769,1.644656,0.433132,29.127333,11.813579,564.14404,-365.33456
2024-03-01 15:50:04,204.16454,134.52473,60.159744,95.323074,0.336769,1.643056,0.433332,29.126732,11.789879,564.16296,-362.58826
2024-03-01 15:50:05,203.39984,134.48233,60.150543,95.26637,0.336769,1.640656,0.433532,29.206633,11.850079,564.20087,-365.13702
2024-03-01 15:50:06,201.69164,134.70103,60.162045,95.310974,0.336769,1.641656,0.433632,29.127132,11.785579,564.2198,-363.16464
2024-03-01 15:50:07,204.24394,135.08934,60.152843,95.35957,0.334769,1.642256,0.433732,29.144732,11.717079,564.2388,-366.05814
2024-03-01 15:50:08,203.02974,135.78075,60.155144,95.047676,0.334769,1.642256,0.433932,29.166132,11.646779,564.25775,-365.25308
2024-03-01 15:50:09,203.65305,135.46335,60.182945,95.144875,0.334769,1.642756,0.434132,29.134031,11.591679,564.29565,-366.58527
2024-03-01 15:50:10,203.82645,135.79214,60.171345,94.930176,0.334769,1.644356,0.434232,29.183031,11.641278,564.3146,-366.1237
2024-03-01 15:50:11,204.04045,136.12485,60.120445,94.731674,0.336769,1.645756,0.434332,29.20173,11.624178,564.3335,-363.86456
2024-03-01 15:50:12,203.54076,136.48465,60.118145,94.67898,0.336769,1.645556,0.434432,29.20713,11.588778,564.3335,-364.0329
2024-03-01 15:50:13,201.81245,136.41064,60.171345,94.78028,0.334769,1.644856,0.434532,29.21163,11.499078,564.3524,-360.11746
2024-03-01 15:50:14,202.57796,137.16675,60.134346,94.92208,0.336769,1.644356,0.434632,29.20013,11.460877,564.3714,-364.2565
2024-03-01 15:50:15,204.30815,137.97565,60.141247,94.96258,0.334769,1.645156,0.434732,29.21883,11.486978,564.3714,-359.98904
2024-03-01 15:50:16,202.32555,137.09384,60.157448,94.79238,0.334769,1.644556,0.434832,29.24303,11.440278,564.3714,-363.75717
2024-03-01 15:50:17,200.43214,137.46794,60.16435,95.22988,0.336769,1.644356,0.435032,29.20653,11.469278,564.3524,-359.59506
2024-03-01 15:50:18,201.83705,137.81125,60.16905,95.16918,0.334769,1.643856,0.435132,29.220829,11.440679,564.3524,-363.81705
2024-03-01 15:50:19,204.52065,137.55045,60.13435,95.12058,0.334769,1.642156,0.435232,29.24243,11.451678,564.3524,-359.42715
2024-03-01 15:50:20,202.44255,137.70595,60.12275,95.331184,0.336769,1.641956,0.435432,29.25623,11.410678,564.3335,-364.1242
2024-03-01 15:50:21,201.93906,136.61115,60.18065,95.306885,0.334769,1.644956,0.435632,29.25803,11.348878,564.3335,-358.0482
2024-03-01 15:50:22,200.85585,136.15355,60.150547,95.246086,0.334769,1.646256,0.435732,29.22343,11.381078,564.3335,-363.88693
2024-03-01 15:50:23,202.52464,136.87685,60.16905,95.246086,0.334769,1.644656,0.435832,29.25983,11.419978,564.3335,-365.31967
2024-03-01 15:50:24,201.33104,137.42285,60.11345,95.201584,0.334769,1.643056,0.435932,29.25893,11.443178,564.3335,-366.2997
2024-03-01 15:50:25,203.24054,137.53185,60.13205,94.99088,0.334769,1.644556,0.436132,29.24593,11.440978,564.3335,-358.92194
2024-03-01 15:50:26,203.88873,137.22685,60.13435,95.06388,0.332769,1.644656,0.436132,29.23453,11.401378,564.3335,-361.1411
2024-03-01 15:50:27,203.46333,137.51706,60.14365,95.19348,0.334769,1.644756,0.436231,29.244629,11.399777,564.3146,-364.53638
2024-03-01 15:50:28,203.32544,137.12106,60.18295,94.91398,0.336769,1.645156,0.436331,29.301529,11.388577,564.3146,-364.79364
2024-03-01 15:50:29,202.77814,137.25487,60.155148,94.76808,0.334769,1.645056,0.436531,29.33523,11.356478,564.29565,-363.30176
2024-03-01 15:50:30,202.48074,137.37177,60.16905,94.70738,0.334769,1.645556,0.436631,29.30343,11.412778,564.2767,-362.21286
2024-03-01 15:50:31,202.46535,137.92697,60.201447,94.622284,0.336769,1.645756,0.436731,29.28333,11.415977,564.25775,-361.65656
2024-03-01 15:50:32,202.81395,138.12717,60.120445,94.68308,0.336769,1.644556,0.436831,29.31273,11.375777,564.2197,-358.68625
2024-03-01 15:50:33,201.79115,138.85957,60.113445,94.67088,0.334769,1.644856,0.437031,29.32093,11.246477,564.2008,-359.65125
2024-03-01 15:50:34,201.99695,139.30188,60.127346,94.55748,0.334769,1.646756,0.437131,29.363731,11.102677,564.1629,-356.7235
2024-03-01 15:50:35,204.28806,138.97888,60.157448,94.67498,0.336769,1.646856,0.437331,29.370432,11.065078,564.144,-359.70062
2024-03-01 15:50:36,205.35826,139.98218,60.129646,94.71548,0.336769,1.646956,0.437431,29.356232,11.099277,564.125,-355.9581
2024-03-01 15:50:37,201.68716,139.91028,60.148247,94.35487,0.336769,1.645956,0.437631,29.361631,11.057777,564.125,-358.46057
2024-03-01 15:50:38,203.28276,139.41248,60.120445,94.48457,0.336769,1.645256,0.437631,29.356432,11.091678,564.125,-354.01974
2024-03-01 15:50:39,202.93396,140.10588,60.157444,94.72757,0.334769,1.645356,0.437831,29.356731,11.143078,564.125,-357.36908
2024-03-01 15:50:40,203.47586,140.56958,60.159744,94.84917,0.336769,1.644756,0.437931,29.403532,11.027078,564.144,-353.973
2024-03-01 15:50:41,204.03156,140.50978,60.129642,94.723564,0.336769,1.644756,0.438131,29.386932,11.007077,564.1629,-357.72928
2024-03-01 15:50:42,202.60095,140.77588,60.17594,94.69517,0.334769,1.644556,0.438231,29.417131,11.060877,564.1819,-352.54028
2024-03-01 15:50:43,203.42485,140.93907,60.15974,94.80857,0.336769,1.644956,0.438331,29.392431,11.050477,564.2008,-356.07404
2024-03-01 15:50:44,203.89915,140.83147,60.16674,94.78027,0.336769,1.645356,0.438431,29.39063,11.066978,564.2386,-350.4616
2024-03-01 15:50:45,201.86026,140.74147,60.15514,94.788376,0.336769,1.645356,0.438431,29.36963,11.094277,564.2765,-353.85486
2024-03-01 15:50:46,202.70766,142.46617,60.18064,94.990875,0.334769,1.646456,0.438531,29.419731,11.158378,564.2955,-349.92386
2024-03-01 15:50:47,204.64476,144.19827,60.15054,95.24207,0.336769,1.646756,0.438631,29.431332,11.300878,564.33325,-353.7111
2024-03-01 15:50:48,203.57596,145.87587,60.14354,95.30287,0.336769,1.645856,0.438831,29.436432,11.389077,564.37115,-351.70685
2024-03-01 15:50:49,204.27896,146.64838,60.13894,95.50137,0.336769,1.646856,0.438931,29.458532,11.392878,564.3901,-353.8351
2024-03-01 15:50:50,202.84496,146.47807,60.113438,95.50137,0.336769,1.646656,0.439131,29.463531,11.384078,564.428,-351.04578
2024-03-01 15:50:51,202.86545,145.96417,60.14354,95.404076,0.336769,1.647256,0.439131,29.454432,11.353578,564.4469,-353.78418
2024-03-01 15:50:52,203.74934,145.84198,60.15744,95.52968,0.334769,1.647456,0.439331,29.461231,11.402978,564.4658,-350.72012
2024-03-01 15:50:53,204.02765,146.30898,60.15054,95.274475,0.336769,1.648356,0.439431,29.441332,11.468778,564.4658,-352.6308
2024-03-01 15:50:54,203.21135,147.05017,60.19444,94.85317,0.336769,1.646656,0.439531,29.429832,11.505077,564.4469,-350.09564
2024-03-01 15:50:55,202.81226,146.41107,60.108837,95.051674,0.336769,1.647456,0.439631,29.462032,11.474077,564.428,-352.816
2024-03-01 15:50:56,201.15616,147.24867,60.164337,94.70328,0.334769,1.647956,0.439831,29.479233,11.275578,564.3901,-353.01465
2024-03-01 15:50:57,202.33946,147.88687,60.173637,94.85318,0.336769,1.647656,0.439931,29.485132,11.256477,564.3522,-351.74344
2024-03-01 15:50:58,202.12886,148.41617,60.157436,94.84508,0.334769,1.647956,0.440031,29.492632,11.273578,564.2955,-352.45316
2024-03-01 15:50:59,202.69347,147.95027,60.138935,94.97068,0.334769,1.648056,0.440131,29.498331,11.241878,564.2386,-350.6652
2024-03-01 15:51:00,202.80617,147.08037,60.136635,94.97468,0.334769,1.647256,0.440131,29.497532,11.158177,564.1819,-353.62476
2024-03-01 15:51:01,204.86917,146.63547,60.145836,95.156975,0.334769,1.645756,0.440231,29.523232,11.183678,564.125,-349.6175
2024-03-01 15:51:02,204.79308,146.87837,60.164337,95.250175,0.336769,1.646456,0.440331,29.505531,11.644077,564.0872,-353.18994
2024-03-01 15:51:03,204.00027,146.87556,60.13194,95.54188,0.336769,1.646656,0.440431,29.493132,11.984577,564.0493,-348.1739
2024-03-01 15:51:04,201.99428,147.27536,60.16674,95.310974,0.334769,1.647056,0.440631,29.512032,12.086277,564.0116,-354.28836
2024-03-01 15:51:05,203.37297,147.33446,60.11574,95.11247,0.336769,1.646756,0.440731,29.498232,12.105777,563.9926,-348.08026
2024-03-01 15:51:06,203.72507,147.25586,60.141243,95.237976,0.336769,1.647956,0.440831,29.514631,12.082376,563.9926,-354.36868
2024-03-01 15:51:07,202.78877,147.59836,60.143543,94.942276,0.336769,1.648256,0.440931,29.52523,12.084476,563.9926,-348.156
2024-03-01 15:51:08,202.00357,147.61046,60.136642,95.27858,0.336769,1.647956,0.441131,29.54663,12.119576,563.9926,-353.84546
2024-03-01 15:51:09,200.83287,147.18036,60.159744,95.45678,0.336769,1.648556,0.441231,29.55993,12.114077,563.9926,-347.6337
2024-03-01 15:51:10,202.75298,147.15005,60.122746,95.03148,0.334769,1.649556,0.441331,29.59863,12.052477,563.9926,-352.42368
2024-03-01 15:51:11,202.75197,146.59515,60.145847,94.86128,0.334769,1.649956,0.441531,29.53523,12.037077,564.0116,-348.99005
2024-03-01 15:51:12,202.38786,146.76526,60.16205,95.23798,0.336769,1.649356,0.441631,29.57543,12.072277,564.0116,-353.05643
2024-03-01 15:51:13,200.96626,146.24036,60.159748,94.998985,0.336769,1.649055,0.441731,29.57093,11.987877,564.0305,-348.62726
2024-03-01 15:51:14,202.69556,146.11845,60.141247,94.950386,0.336769,1.648055,0.441731,29.58583,11.996777,564.0305,-349.59607
2024-03-01 15:51:15,203.93005,147.06516,60.173645,95.04768,0.338769,1.647355,0.441831,29.58313,12.069177,564.04944,-347.51633
2024-03-01 15:51:16,202.16505,147.42816,60.164345,95.18539,0.334769,1.646655,0.441931,29.57153,12.087377,564.0684,-347.7994
2024-03-01 15:51:17,203.45065,146.95876,60.166744,95.165085,0.334769,1.646855,0.442031,29.57263,12.095377,564.0684,-348.99332
2024-03-01 15:51:18,203.82306,146.63106,60.136642,95.01518,0.334769,1.648355,0.442131,29.65053,12.006177,564.08734,-348.46768
2024-03-01 15:51:19,201.84625,146.88406,60.136642,95.14888,0.336769,1.648556,0.442231,29.64163,11.976977,564.08734,-351.28693
2024-03-01 15:51:20,203.04695,146.72636,60.138943,95.31498,0.336769,1.646855,0.442331,29.63573,12.055278,564.1063,-351.5302
2024-03-01 15:51:21,204.61555,146.86957,60.131943,95.29878,0.336769,1.645756,0.442431,29.582531,12.763878,564.1063,-352.05374
2024-03-01 15:51:22,202.98965,146.37137,60.134342,95.31498,0.336769,1.646955,0.442531,29.59403,13.176878,564.1251,-349.62482
2024-03-01 15:51:23,202.36856,145.67407,60.16434,95.46488,0.334769,1.648155,0.442631,29.59383,13.269378,564.1441,-352.97513
2024-03-01 15:51:24,202.50706,145.79626,60.136642,95.578285,0.334769,1.648555,0.442731,29.60303,13.235278,564.1441,-349.578
2024-03-01 15:51:25,203.53546,145.65996,60.11814,95.80518,0.334769,1.649355,0.442831,29.622728,13.249678,564.163,-353.06802
2024-03-01 15:51:26,202.37366,145.59265,60.138943,95.578285,0.336769,1.648855,0.442931,29.687428,13.269978,564.163,-347.6606
2024-03-01 15:51:27,201.98326,145.38165,60.129642,95.50139,0.334769,1.647756,0.443131,29.689327,13.256678,564.182,-351.364
2024-03-01 15:51:28,204.13676,145.17926,60.141243,95.30289,0.334769,1.646755,0.443231,29.676527,13.246078,564.182,-346.9439
2024-03-01 15:51:29,203.07976,146.05215,60.194443,95.059784,0.336769,1.648456,0.443231,29.684027,13.309677,564.182,-352.00067
2024-03-01 15:51:30,202.58817,146.31415,60.141243,94.99499,0.334769,1.649655,0.443331,29.621527,13.282277,564.163,-348.11374
2024-03-01 15:51:31,202.70096,145.42075,60.138943,95.10029,0.336769,1.648556,0.443331,29.613327,13.231377,564.1441,-353.13858
2024-03-01 15:51:32,202.60356,145.09575,60.129642,94.98279,0.336769,1.648856,0.443431,29.687326,13.250377,564.1063,-348.63196
2024-03-01 15:51:33,202.40765,145.87656,60.152843,95.03959,0.334769,1.649656,0.443531,29.691427,13.274776,564.0684,-351.02664
2024-03-01 15:51:34,202.96115,146.25465,60.127342,94.97879,0.336769,1.649656,0.443731,29.712727,13.331777,564.0305,-345.76987
2024-03-01 15:51:35,201.54886,145.82585,60.136642,95.23799,0.336769,1.649256,0.443831,29.743626,13.286777,563.9926,-349.99496
2024-03-01 15:51:36,202.85876,146.15526,60.10884,95.42839,0.334769,1.649456,0.444031,29.676025,13.318876,563.9737,-347.26303
2024-03-01 15:51:37,202.63327,145.94606,60.16434,95.27049,0.336769,1.648056,0.444031,29.667826,13.305276,563.9547,-350.3151
2024-03-01 15:51:38,202.62308,146.03757,60.16674,95.351494,0.336769,1.645756,0.444131,29.674026,13.287176,563.9358,-347.27686
2024-03-01 15:51:39,203.65498,145.40527,60.17824,95.290695,0.334769,1.647256,0.444231,29.702326,13.258076,563.9358,-348.38278
2024-03-01 15:51:40,204.46939,145.85167,60.143543,95.47299,0.336769,1.648656,0.444331,29.725025,13.264075,563.9358,-347.6995
2024-03-01 15:51:41,203.1597,145.18887,60.150543,95.290695,0.334769,1.647456,0.444431,29.775625,13.261075,563.9547,-346.8267
2024-03-01 15:51:42,203.2874,145.17657,60.17594,95.505394,0.334769,1.646856,0.444531,29.731325,13.249575,563.9737,-346.5724
2024-03-01 15:51:43,203.4866,145.28418,60.15514,95.477,0.334769,1.648156,0.444631,29.708126,13.314674,563.9926,-343.7122
2024-03-01 15:51:44,202.8475,145.41888,60.16204,95.242096,0.334769,1.648456,0.444731,29.737625,13.322474,564.0116,-345.45117
2024-03-01 15:51:45,202.3791,145.31288,60.15284,95.2502,0.334769,1.648456,0.444731,29.744724,13.289675,564.0493,-344.0701
2024-03-01 15:51:46,201.15901,144.66188,60.14824,95.2705,0.334769,1.648756,0.444931,29.755224,13.248175,564.0683,-347.39056
2024-03-01 15:51:47,202.72162,145.16998,60.14824,95.4325,0.334769,1.647756,0.444931,29.719423,13.261174,564.1062,-343.39154
2024-03-01 15:51:48,202.84972,145.53758,60.16434,95.2826,0.336769,1.646856,0.445031,29.739523,13.294374,564.144,-346.33
2024-03-01 15:51:49,202.21382,145.84038,60.15514,95.4406,0.336769,1.646356,0.445131,29.731422,13.320575,564.1629,-342.3626
2024-03-01 15:51:50,202.49612,145.21008,60.16204,95.4122,0.336769,1.645656,0.445231,29.737623,13.302475,564.2008,-347.4787
2024-03-01 15:51:51,203.31003,144.96838,60.136642,95.2907,0.334769,1.645556,0.445331,29.751324,13.264175,564.2197,-342.09317
2024-03-01 15:51:52,204.51213,144.64868,60.136642,95.3515,0.334769,1.646956,0.445431,29.776623,13.274276,564.2387,-348.33902
2024-03-01 15:51:53,202.42853,145.42598,60.166744,95.2705,0.334769,1.647556,0.445531,29.794823,13.288675,564.2577,-342.21344
2024-03-01 15:51:54,201.69853,144.94768,60.152843,95.2988,0.336769,1.646856,0.445631,29.796124,13.259575,564.2766,-347.02087
2024-03-01 15:51:55,201.48743,145.10487,60.101944,95.586395,0.336769,1.645956,0.445731,29.784224,13.277275,564.2766,-340.3298
2024-03-01 15:51:56,200.40703,144.62547,59.294044,95.55399,0.336769,1.655256,0.445831,29.801523,13.270275,564.2956,-346.12265
2024-03-01 15:51:57,192.34093,144.69797,57.150543,95.525696,0.336769,1.708556,0.446031,29.815123,13.260175,564.2956,-341.85312
2024-03-01 15:51:58,181.67712,144.83937,55.655144,95.432495,0.334769,1.766756,0.446231,29.833723,13.249775,564.2956,-345.1953
2024-03-01 15:51:59,176.24982,145.36377,55.291744,95.525696,0.336769,1.792956,0.446331,29.865723,13.287475,564.2956,-343.46777
2024-03-01 15:52:00,174.87721,144.12128,55.129642,95.882095,0.336769,1.806256,0.446431,29.818722,13.231575,564.2956,-347.19073
2024-03-01 15:52:01,174.55542,144.30467,55.062542,95.89829,0.336769,1.812856,0.446631,29.838722,13.215775,564.2766,-344.8796
2024-03-01 15:52:02,173.78012,144.49577,55.088043,95.75659,0.336769,1.816656,0.446731,29.839521,13.244974,564.2766,-346.78564
2024-03-01 15:52:03,174.54352,144.61708,55.094944,95.72009,0.336769,1.816456,0.446931,29.835922,13.275174,564.2766,-344.9054
2024-03-01 15:52:04,175.27982,144.88158,55.081043,95.78489,0.336769,1.815956,0.446931,29.843021,13.238574,564.2577,-342.96497
2024-03-01 15:52:05,175.03072,144.73068,55.085644,96.11299,0.336769,1.816856,0.447031,29.88182,13.231774,564.2387,-342.98444
2024-03-01 15:52:06,174.85262,144.14519,55.090343,96.084694,0.338769,1.817556,0.447231,29.837921,13.211474,564.2197,-342.47958
2024-03-01 15:52:07,175.56822,144.329,55.094944,96.283195,0.334769,1.817656,0.447331,29.861221,13.265675,564.2008,-343.39957
2024-03-01 15:52:08,173.73062,144.0697,55.057945,96.356094,0.336769,1.817456,0.447431,29.86482,13.240174,564.1819,-352.0904
2024-03-01 15:52:09,168.49232,144.1106,53.263947,96.55859,0.336769,1.851956,0.447631,29.91502,13.219975,564.144,-348.83728
2024-03-01 15:52:10,159.41452,144.8438,51.800945,96.676094,0.336769,1.904756,0.447731,29.94172,13.296374,564.1062,-342.21146
2024-03-01 15:52:11,151.10532,144.4903,50.902843,97.14199,0.336769,1.937956,0.447931,29.90392,13.212975,564.0683,-344.28946
2024-03-01 15:52:12,147.28352,144.6688,50.162045,97.33239,0.336769,1.958056,0.448231,29.917519,13.240774,564.0304,-337.67432
2024-03-01 15:52:13,144.78003,144.43289,49.979244,96.95969,0.336769,1.968756,0.448431,29.928518,13.228674,563.9925,-342.7831
2024-03-01 15:52:14,145.56703,144.38359,49.993145,97.12169,0.336769,1.969156,0.448431,29.953117,13.203674,563.9547,-336.24567
2024-03-01 15:52:15,145.48143,144.5898,50.030144,97.15819,0.336769,1.968356,0.448731,29.961718,13.265974,563.917,-342.9271
2024-03-01 15:52:16,146.25743,145.7608,50.020844,97.34859,0.334769,1.968156,0.448831,29.945217,13.291174,563.8601,-338.93048
2024-03-01 15:52:17,145.52353,145.3737,50.032444,96.89489,0.334769,1.968256,0.449031,29.968416,13.265574,563.8223,-345.51828
2024-03-01 15:52:18,145.97253,145.147,50.053246,96.68829,0.334769,1.968356,0.449131,29.973316,13.191874,563.7465,-349.25833
2024-03-01 15:52:19,147.41684,144.893,50.060246,96.696396,0.334769,1.969456,0.449331,29.983616,13.285374,563.67084,-350.93533
2024-03-01 15:52:20,146.39174,145.1447,50.069447,96.3277,0.334769,1.969356,0.449531,29.999315,13.295974,563.59515,-346.4093
2024-03-01 15:52:21,146.15024,144.8113,50.113445,96.036095,0.336769,1.969856,0.449631,30.009516,13.282074,563.5004,-348.22623
2024-03-01 15:52:22,146.86624,144.3743,50.088047,95.86189,0.336769,1.969456,0.449831,30.022615,13.247074,563.4058,-345.0063
2024-03-01 15:52:23,146.47684,144.9318,50.069447,95.740395,0.336769,1.969556,0.449931,30.037716,13.253574,563.33014,-348.45944
2024-03-01 15:52:24,147.40274,145.0177,50.104248,95.56619,0.336769,1.969556,0.450131,30.042116,13.275575,563.2354,-345.94208
2024-03-01 15:52:25,144.80025,145.7124,50.085648,95.33119,0.336769,1.969256,0.450331,30.041817,13.307175,563.1787,-348.41147
2024-03-01 15:52:26,146.25615,144.0168,50.06025,95.31909,0.336769,1.968656,0.450531,30.057817,13.230975,563.1218,-345.06668
2024-03-01 15:52:27,146.17735,144.6567,50.092648,95.40009,0.336769,1.968656,0.450631,30.058018,13.290175,563.1029,-345.39352
2024-03-01 15:52:28,145.99956,144.5828,50.09955,95.3474,0.336769,1.969356,0.450731,30.054518,13.213076,563.0839,-344.44424
2024-03-01 15:52:29,146.58885,144.9748,50.094948,95.2948,0.336769,1.969356,0.450831,30.085117,13.311875,563.1029,-345.57663
2024-03-01 15:52:30,145.70766,144.7598,50.11115,95.2745,0.336769,1.968956,0.451031,30.108217,13.305876,563.1408,-347.92606
2024-03-01 15:52:31,145.90706,144.55919,50.085648,95.5176,0.336769,1.969256,0.451131,30.124517,13.271676,563.1787,-346.05856
2024-03-01 15:52:32,145.92845,144.60838,50.076447,94.999,0.336769,1.969656,0.451331,30.156218,13.280976,563.2354,-349.71332
2024-03-01 15:52:33,145.67766,145.19788,50.125046,95.5054,0.336769,1.969056,0.451531,30.129217,13.254376,563.3111,-346.6728
2024-03-01 15:52:34,146.28955,145.36757,50.081047,95.5014,0.334769,1.969356,0.451631,30.139816,13.290876,563.4058,-348.41513
2024-03-01 15:52:35,146.10486,145.06497,50.09955,95.22591,0.336769,1.969356,0.451831,30.136017,13.289976,563.5004,-352.66162
2024-03-01 15:52:36,145.69905,144.96068,50.094948,95.17731,0.336769,1.969256,0.451931,30.147818,13.284976,563.5761,-355.8763
2024-03-01 15:52:37,145.79884,144.79248,50.101948,95.12871,0.336769,1.968556,0.452131,30.135118,13.300276,563.6898,-350.2928
2024-03-01 15:52:38,146.50945,144.59569,50.104248,95.29071,0.336769,1.968656,0.452231,30.217518,13.284475,563.8034,-354.36444
2024-03-01 15:52:39,146.56544,144.33519,50.104248,95.72421,0.336769,1.969356,0.452331,30.199919,13.260176,563.917,-349.40015
2024-03-01 15:52:40,146.29584,143.81029,50.11575,95.19751,0.336769,1.969156,0.452431,30.168318,13.270375,564.0305,-355.55667
2024-03-01 15:52:41,146.50874,144.06749,50.104248,94.966606,0.336769,1.968056,0.452531,30.153017,13.238775,564.1251,-351.31656
2024-03-01 15:52:42,146.26744,145.2546,50.092648,94.6871,0.336769,1.968156,0.452731,30.147217,13.326575,564.21985,-356.6751
2024-03-01 15:52:43,145.99034,145.03769,50.097248,95.05981,0.334769,1.968856,0.45283,30.159817,13.233275,564.33344,-351.81265
2024-03-01 15:52:44,144.35924,144.23799,50.12045,95.37981,0.338769,1.969556,0.45303,30.174017,13.252476,564.4091,-355.25058
2024-03-01 15:52:45,145.54784,144.5376,50.101948,95.37981,0.336769,1.969756,0.45313,30.208317,13.317575,564.4849,-351.62042
2024-03-01 15:52:46,146.77713,145.3968,50.09955,95.643105,0.338769,1.969756,0.45333,30.234617,13.332376,564.5606,-355.43488
2024-03-01 15:52:47,146.63553,144.332,50.11815,95.50951,0.336769,1.969956,0.45343,30.264517,13.274675,564.6173,-354.81354
2024-03-01 15:52:48,145.79013,144.7874,50.09955,95.452705,0.336769,1.970056,0.45353,30.279316,13.313775,564.6742,-357.43524
2024-03-01 15:52:49,145.80443,145.1108,50.11115,95.2542,0.334769,1.970556,0.45373,30.249817,13.274776,564.6931,-357.5566
2024-03-01 15:52:50,147.17973,144.85309,50.10885,94.9828,0.336769,1.970556,0.45383,30.271517,13.272375,564.731,-357.40546
2024-03-01 15:52:51,147.15863,144.75859,50.094948,94.448105,0.338769,1.970056,0.45393,30.268816,13.273275,564.731,-355.13052
2024-03-01 15:52:52,147.22223,144.82619,50.41205,94.62231,0.336769,1.968656,0.45403,30.289915,13.281876,564.731,-353.97577
2024-03-01 15:52:53,162.25523,144.88478,53.717648,94.6628,0.336769,1.897256,0.45413,30.254515,13.246575,564.71204,-354.6327
2024-03-01 15:52:54,172.93823,144.28178,54.902847,94.8451,0.336769,1.841256,0.45423,30.231815,13.237475,564.67426,-351.70227
2024-03-01 15:52:55,173.39403,144.77898,55.039448,94.833,0.334769,1.828156,0.45423,30.264915,13.266875,564.63635,-354.94186
